raw,ror,name,country,region
"Department of Neurosurgery, The First People’s Hospital of Tai Cang, Suzhou, China",https://ror.org/05jy72h47,The Fifth People’s Hospital of Suzhou,China,Jiangsu
"Department of Ultrasound, Guangxi International Zhuang Medicine Hospital, Nanning, Guangxi, China 530201",https://ror.org/00kx48s25,Guangxi Zhuang Autonomous Region Department of Education,China,Guangxi
"Department of Vascular and Endovascular Surgery, St. James’s University Teaching Hospital, Beckett Street, Leeds KS9 7TF, UK",https://ror.org/02xsh5r57,Leeds Beckett University,United Kingdom,England
"School of Physical Education, Hunan First Normal University, Changsha 410205, Hunan, China",https://ror.org/00s9d1a36,Hunan First Normal University,China,Hunan
"Department of Pathology, Barbara Ann Karmanos Cancer Institute, Wayne State University School of Medicine, Wayne State University, Detroit, MI",https://ror.org/00ee40h97,The Barbara Ann Karmanos Cancer Institute,United States,Michigan
"Institute of Stroke Center, The Affiliated Hospital of Xuzhou Medical University, Xuzhou Medical University, Xuzhou, 221002, Jiangsu, China",https://ror.org/01g9gaq76,Xuzhou Cancer Hospital,China,Jiangsu
"the Departments of Clinical Cancer Prevention, University of Texas M.D. Anderson Cancer Center, Houston",https://ror.org/04twxam07,The University of Texas MD Anderson Cancer Center,United States,Texas
"The 971st Navy Hospital of the Chinese People's Liberation Army, The First Outpatients, Qingdao, Shandong 266071, China",https://ror.org/046x15q93,The 309th Hospital of Chinese People's Liberation Army,China,Beijing
"Department of Respiratory Medicine, Shanghai 10th People's Hospital, Tongji University, Shanghai 200072, China",https://ror.org/04a46mh28,Shanghai First People's Hospital,China,Shanghai
"Guangzhou University of Chinese Medicine, Guangzhou, Guangdong, China",https://ror.org/03qb7bg95,Guangzhou University of Chinese Medicine,China,Guangdong
"Shanghai second polytechnic university, 201209 Shanghai, China",https://ror.org/02as5yg64,Shanghai Polytechnic University,China,Shanghai
EIC of journal BJSM,https://ror.org/02f6qgf95,Entertainment Industries Council,United States,Virginia
"School of Port and Transportation Engineering, Zhejiang Ocean University, Zhoushan 316022, China",https://ror.org/03mys6533,Zhejiang Ocean University,China,Zhejiang
"Department of Information Center, TongLu County Government, Hangzhou, 311500, China",https://ror.org/04gj4ky87,China Population and Development Research Center,China,Beijing
"Cavite State University, Cavite 99900, Philippines",https://ror.org/043say313,Cavite State University,Philippines,Calabarzon
"College of Medicine, Shandong University, Jinan, CHN",https://ror.org/02mjz6f26,University of Jinan,China,Shandong
"Department of Computer Engineering, Al-Farabi Kazakh National University, Almaty, Kazakhstan",https://ror.org/03q0vrn42,Al-Farabi Kazakh National University,Kazakhstan,Almaty
"Myanmar Institute of Information Technology, Mandalay, Myanmar",https://ror.org/038smxt70,Myanmar Institute of Information Technology,Myanmar,Mandalay Region
"Department of Stomatology, The First Affiliated Hospital of Xiamen University, Xiamen 361003, China",https://ror.org/0006swh35,First Affiliated Hospital of Xiamen University,China,Fujian
"Learning and Teaching Technology Center, Al-Balqa Applied University, Al-Salt, 19117, Jordan",https://ror.org/00qedmt22,Al-Balqa Applied University,Jordan,Balqa
"Department of Ophthalmology, Lujiang County People's Hospital, Hefei, China",https://ror.org/05mfr7w08,Third People's Hospital of Hefei,China,Anhui
"Department of Veterinary Microbiology and Pathology, Washington State University, Pullman, WA, USA",https://ror.org/01vtcwd37,Washington State Department of Transportation,United States,Washington
"Institute of Remote Sensing and Geographic Information System, Peking University, Beijing 100871, China",https://ror.org/00wj49d82,Centre for Remote Sensing and Geographic Information Services,Ghana,Greater Accra
"Department of Community Medicine, JNMC, Belgaum, India",https://ror.org/01a4d6k20,Jawaharlal Nehru Medical College,India,Karnataka
"School of Economics and Management, Shaoyang University, Shaoyang, Hunan, China",https://ror.org/03fx09x73,Shaoyang University,China,Hunan
"Department of Orthidontics, The Affiliated Hospital of Qingdao University, Qingdao, China",https://ror.org/026e9yy16,Affiliated Hospital of Qingdao University,China,Shandong
"Defence Medical and Environmental Research Institute, DSO National Laboratories, 117510 Singapore",https://ror.org/03e05fb06,DSO National Laboratories,Singapore,SG.01
"Department of General Surgery, Key Laboratory of Multi-organ Transplantation of Ministry of Public Health, the First Affiliated Hospital, School of Medicine, Zhejiang University, Hangzhou, P.R. China",https://ror.org/049z3cb60,First Affiliated Hospital of University of South China,China,Hunan
"Department of Cardiovascular Surgery, General Hospital of Northern Theater Command, Shenyang 110016, China",https://ror.org/030ev1m28,General Hospital of Central Theater Command,China,Hubei
"Department of Immunology, St. Jude Children’s Research Hospital, Memphis, TN 38105, USA",https://ror.org/02r3e0967,St. Jude Children's Research Hospital,United States,Tennessee
"Dongfang Hospital, The Second Clinical Medical College of Beijing University of Chinese Medicine (BUCM), Beijing 100078, P.R. China",https://ror.org/05damtm70,Beijing University of Chinese Medicine,China,Beijing
"Institute of Plasma Physics, Chinese Academy of Sciences, P.O. Box 1126, Hefei 230031, PR China",https://ror.org/01h494015,"Czech Academy of Sciences, Institute of Plasma Physics",Czechia,Prague
"Islamic Azad University, Sciences and Research Branch, Tehran, Iran",https://ror.org/00sb1nr29,Islamic Azad University North Tehran Branch,Iran,Tehran
"Department of Biological Sciences, National University of Medical Sciences (NUMS), Islamabad, Pakistan",https://ror.org/05dte6685,Department of Biological Sciences,Belarus,Minsk City
"Department of Orthopaedics, The Fourth Affiliated Hospital of Harbin Medical University, 150001, Harbin, China",https://ror.org/02s7c9e98,Fourth Affiliated Hospital of Harbin Medical University,China,Heilongjiang
"Department of International Business Management, Hsiuping Institute of Technology, Dali City, Taichung County",https://ror.org/02znttc53,International City/County Management Association,United States,District of Columbia
"Volda Hospital, Volda, Norway",https://ror.org/01eeqzy24,Volda University College,Norway,Møre og Romsdal
"Department of Foreign Languages, Shanghai University of Finance and Economics Zhejiang College, Zhejiang, Jinhua 321000, China",https://ror.org/055vj5234,Zhejiang University of Finance and Economics,China,Zhejiang
"Université Technologique Bel Campus, University in Kinshasa, Kinshasa, Democratic Republic of Congo",https://ror.org/054ky9h60,Bel Campus Technological University,DR Congo,Kinshasa
"Chongqing College of Electronic Engineering, Chongqing, 401331, China",https://ror.org/02d06s578,Chongqing University of Education,China,Chongqing
"School of Marxism, Southeast University, Nanjing, 211189 Jiangsu, China",https://ror.org/02n2tgg58,"Communication University of China, Nanjing",China,Jiangsu
"Memphis VA Medical Center, Univ. of Tennessee Health Science Center, Memphis, TN",https://ror.org/000vjzq57,Memphis VA Medical Center,United States,Tennessee
"Departamento de Ingeniería Mecánica, Facultad de Ingeniería, Universidad de Tarapacá, Avda. General Velásquez, 1775, Arica, Chile",https://ror.org/00brc6r59,National University of Engineering,Nicaragua,Managua Department
"Department of Gynaecology and Obestetrics, Shanghai the Eighth People’s Hospital, No.8 Caobao Road, Xuhui District, Shanghai, 200235, China",https://ror.org/01whmzn59,Shanghai Xuhui Central Hospital,China,Shanghai
"Associate Professor, Department of Civil Engineering, Sri Krishna College of Engineering and Technology Coimbatore 641008, Tamilnadu, India",https://ror.org/02f1z8215,Sri Eshwar College of Engineering,India,Tamil Nadu
"Art Academy, Beijing Sport University, 48 Xinxi Road, Haidian District, Beijing 100084, China",https://ror.org/058x5eq06,Beijing Haidian Hospital,China,Beijing
"School of Animal Science and Technology, Northwest A and F University, Xianyang 712100, China",https://ror.org/0051rme32,Northwest A&F University,China,Shaanxi
"College of Marxism Northeast Forestry University, Harbin, China",https://ror.org/02yxnh564,Northeast Forestry University,China,Heilongjiang
"Comité de cancérologie de l’Association française d’urologie, groupe rein, maison de l’urologie, 11, rue Viète, 75017, Paris, France",https://ror.org/00yphhr71,Institut de Cancérologie de Lorraine,France,Grand Est
"College of Arts, Cheongju University, Cheongju 28503, Republic of Korea",https://ror.org/02tx4na66,Cheongju University,South Korea,North Chungcheong
"Department of Health Professions, Swinburne University, Melbourne, VIC, Australia",https://ror.org/006zjws59,Universitat de Vic - Universitat Central de Catalunya,Spain,Catalonia
"Department of Pulmonary and Critical Care Medicine, Cangzhou People’s Hospital, Cangzhou, China",https://ror.org/027hqk105,People's Hospital of Cangzhou,China,Hebei
"Service d’urologie, CHU de Rouen, 1, rue de Germont, 76000, Rouen, France",https://ror.org/020ws7586,Institut National des Sciences Appliquées Rouen Normandie,France,Normandy
"School of Resources and Environmental Engineering, Wuhan University of Technology, Wuhan, Hubei, China",https://ror.org/03fe7t173,Wuhan University of Technology,China,Hubei
"Department of Pharmacology and Toxicology, KLE College of Pharmacy Belagavi, KLE Academy of Higher Education and Research (KAHER), Belagavi, 590010, India",https://ror.org/03aam9155,KLE University,India,Karnataka
"Department of orthopedics, The Airborne Military Hospital, Wuhan, Hubei, P.R. China",https://ror.org/01pd66220,302 Military Hospital of China,China,Beijing
"The Shraga Segal Department of Microbiology and Immunology, Faculty of Health Sciences and Cancer Research Center, Ben-Gurion University of the Negev, Beer Sheva 84105, Israel",https://ror.org/05tkyf982,Ben-Gurion University of the Negev,Israel,Southern District
"Office of Academic Affairs, Chongqing Industry Polytechnic College, Chongqing, China",https://ror.org/01jsjgv89,Chongqing Vocational and Technical University of Mechatronics,China,Chongqing
"Transmission Network Consulting and Design Institute, Fujian Post and Telecommunications Planning and Design Institute Co.,Ltd., Fuzhou 350001, Fujian, China",https://ror.org/04st7tp96,"CCCC Comprehensive Planning and Design Institute Co., Ltd. (China)",China,Beijing
"College of Science, Agricultural University of Hebei, Baoding, China",https://ror.org/009fw8j44,Hebei Agricultural University,China,Hebei
"College of Laboratory Medicine, Dalian Medical University, Dalian, Liaoning, China",https://ror.org/04c8eg608,Dalian Medical University,China,Liaoning
"Student’s Affairs Division, Xi’an Jiaotong University, Xi’an, Shaanxi, 710048, China",https://ror.org/03zmrmn05,Xi’an Jiaotong-Liverpool University,China,Jiangsu
"Key Laboratory of Translational Radiation Oncology, Hunan Cancer Hospital and the Affiliated Cancer Hospital of Xiangya School of Medicine, Central South University, Changsha, 410013, PR China",https://ror.org/053v2gh09,Second Xiangya Hospital of Central South University,China,Hunan
"School of Mathematics and Computing Science, Guilin University of Electronic Technology, Guilin, Guangxi 541004, China",https://ror.org/05arjae42,Guilin University of Electronic Technology,China,Guangxi
"Universidad Internacional de La Rioja, 26006, Logroño, Spain",https://ror.org/029gnnp81,Universidad Internacional De La Rioja,Spain,La Rioja
"Vice Présidente de La Maison de l'Artemisia(association Loi 1901), 20 rue Pierre Demours, 75017 Paris, France",https://ror.org/05mqpm182,De La Rue (United Kingdom),United Kingdom,England
"Center for Cardiovascular Sciences, Albany Medical College, Albany, New York, United States of America",https://ror.org/0307crw42,Albany Medical Center Hospital,United States,New York
"Biochemistry Department, Faculty of Arts and Science, Dumlupinar University, Evliya Celebi Campus, 43100 Kutahya, Turkey",https://ror.org/03jtrja12,Dumlupinar University,Türkiye,Kütahya
"Neurovascular Center, Changhai Hospital, Naval Medical University, Shanghai 200003, China",https://ror.org/02bjs0p66,Changhai Hospital,China,Shanghai
"Shuguang Oil Extraction Plant in Liaohe Oilfield, Panjin, P. R. China",https://ror.org/018w5ms25,Second Hospital of Liaohe Oilfield,China,Fujian
"Department of Urology, First Affiliated Hospital of Wenzhou Medical University, Wenzhou, 325000, China",https://ror.org/03cyvdv85,First Affiliated Hospital of Wenzhou Medical University,China,Zhejiang
"Department of Haematology and Bone Marrow Transplantation, Central Hospital S, Maurizio, Bolzano, Italy",https://ror.org/02ywc9x30,The Korean Society of Blood and Marrow Transplantation,South Korea,Seoul
"Division of Pulmonary and Critical Care Medicine, Department of Internal Medicine, University of Michigan Medical Center, Ann Arbor, Michigan, USA",https://ror.org/00jmfr291,University of Michigan,United States,Michigan
"Weifang Hospital of Traditional Chinese Medicine, Weifang 261051, Shandong, China",https://ror.org/05mfqj750,Weifang Chinese Medicine Hospital,China,Shandong
"College of Computer Science and Technology, Harbin Engineering University, Harbin, HLJ, P. R. China",https://ror.org/03x80pn82,Harbin Engineering University,China,Heilongjiang
"Pharmacokinetics, Dynamics, and Metabolism, Pfizer Worldwide Research and Development, San Diego, California, USA",https://ror.org/00vvhe852,California College San Diego,United States,California
"China Academy of Transportation Sciences, Ministry of Communications of P. R. China, No. 240, Huixinli Street, Beijing, China",https://ror.org/012f3dh63,China Academy of Transportation Sciences,China,Beijing
"College of Medicine, Arabian Gulf University, Manama, BHR",https://ror.org/04gd4wn47,Arabian Gulf University,Bahrain,Manama
"Department of Neurology, A5 Corridor, Walsgrave Hospital, University Hospitals Coventry and Warwickshire NHS Trust, Coventry, UK",https://ror.org/025n38288,University Hospitals Coventry and Warwickshire NHS Trust,United Kingdom,England
"Department of Endodontics, Faculty of Dentistry, Cukurova University, Adana, Turkey",https://ror.org/04e7rcy65,Faculdade de Odontologia do Recife,Brazil,Pernambuco
"Laboratory of Immunoparasitology “Dr. Mário Endsfeldz Camargo”, Institute of Biomedical Sciences, Universidade Federal de Uberlandia, Uberlandia, Minas Gerais, Brazil",https://ror.org/04x3wvr31,Universidade Federal de Uberlândia,Brazil,Minas Gerais
"Faculty of Arts and Sciences, China University of Petroleum (Beijing) at Karamay, Beijing 834000, Xinjiang, China",https://ror.org/041qf4r12,"China University of Petroleum, Beijing",China,Beijing
"Department of Anesthesiology, Ushiku Aiwa General Hospital, Ibaraki, Japan",https://ror.org/041pxbv16,Ushiku Aiwa General Hospital,Japan,Ibaraki
"Trauma and Injury Research Center, Iran University of Medical Sciences, Tehran, Iran",https://ror.org/03w04rv71,Iran University of Medical Sciences,Iran,Tehran
"Department of Psychology, University of Maryland, College Park",https://ror.org/047s2c258,"University of Maryland, College Park",United States,Maryland
"Department of Agronomy, University of Agriculture, Faisalabad, Pakistan",https://ror.org/054d77k59,University of Agriculture Faisalabad,Pakistan,Punjab
"Department of Applied Chemistry, Indian School of Mines, Dhanbad 826004, India",https://ror.org/013v3cc28,Indian Institute of Technology Dhanbad,India,Jharkhand
"Department of Hepatological Surgery, The Third Affiliated Hospital of Sun Yat-Sen University, Guangzhou, People’s Republic of China",https://ror.org/04tm3k558,Third Affiliated Hospital of Sun Yat-sen University,China,Guangdong
"Department of Plant Pathology, Faculty of Crop and Food Sciences, PMAS, Arid Agriculture University, Rawalpindi, Pakistan",https://ror.org/035zn2q74,Pir Mehr Ali Shah Arid Agriculture University,Pakistan,Punjab
"Department of Infectious Diseases and Clinical Microbiology, Nigde Omer Halisdemir University Training and Research Hospital, Nigde, Turkey",https://ror.org/03ejnre35,Niğde Ömer Halisdemir Üniversitesi,Türkiye,Niğde Province
"Department of Pathology of The Second Affiliated Hospital, Harbin Medical University, Harbin, 150081, China",https://ror.org/03s8txj32,Second Affiliated Hospital of Harbin Medical University,China,Heilongjiang
"Department of Nephrology, the Sixth Affiliated Hospital, Sun Yat-Sen University, China",https://ror.org/005pe1772,Sixth Affiliated Hospital of Sun Yat-sen University,China,Guangdong
"University of Pennsylvania School of Dental Medicine, Philadelphia, PA",https://ror.org/03ksn2k92,University of Dental Medicine,Myanmar,Yangon
"University of Bologna, Department of Biomedical and Neuromotor Sciences, Bologna, Italy",https://ror.org/01111rn36,University of Bologna,Italy,Emilia-Romagna
"Department of CSE, Saveetha School of Engineering, Saveetha Institute of Medical and Technical Sciences, Chennai, India",https://ror.org/0034me914,Saveetha University,India,Tamil Nadu
"Teaching Department, The Open University of Chengdu, Chengdu 610051, Sichuan, China",https://ror.org/034z67559,Chengdu University,China,Sichuan
"Department of Gastroenterology, BenQ Medical Center, The Affiliated BenQ Hospital of Nanjing Medical University, Nanjing, China 210019",https://ror.org/04pge2a40,Second Affiliated Hospital of Nanjing Medical University,China,Jiangsu
"Department of Nephrology, the Fifth Hospital of Wuhan, Wuhan, Hubei, China",https://ror.org/02hpna219,Fifth Hospital In Wuhan,China,Hubei
"Financial Work Office of Nanchang Municipal People’s Government, Jiangxi, Nanchang 330038, China",https://ror.org/042v6xz23,Nanchang University,China,Jiangxi
"Department of Biomedical Sciences, Sections of Pharmacology, University of Modena and Reggio Emilia, Modena",https://ror.org/02d4c4y02,University of Modena and Reggio Emilia,Italy,Emilia-Romagna
"School of Software, Xinjiang University, Urumqi, Xinjiang Uygur Autonomous Region, China",https://ror.org/03t47sr41,Xinjiang Uygur Autonomous Region Uygur Medicine Hospital,China,Xinjiang
"Environmental Engineering and Management Research Group, Ton Duc Thang University, Ho Chi Minh City, Viet Nam",https://ror.org/00waaqh38,Vietnam National University Ho Chi Minh City,Vietnam,Ho Chi Minh
"Beijing Yangming Zhidao Photoelectric Science and Technology Co., Ltd, Beijing 100102, China",https://ror.org/0348v8v06,Deepglint (China),China,Beijing
"School of Computer Science and Engineering, Vellore Institute of Technology, Vellore, 632014, India",https://ror.org/00qzypv28,Vellore Institute of Technology University,India,Tamil Nadu
"Department of Economics, Suleyman Demirel University, Isparta, Turkey",https://ror.org/02s8x5a25,Suleyman Demirel University,Kazakhstan,Almaty
"Department of Neurosurgery, China-Japan Union Hospital of Jilin University, No. 126, Xiantai Street, Changchun 130033, China",https://ror.org/007e7b187,Changchun Discovery Sciences (China),China,Jilin
"College English Department, Henan University, Kaifeng, 475000, Henan, China",https://ror.org/003xyzq10,Henan University,China,Henan
"Xinxiang Vocational and Technical College, Xinxiang, Henan 453006, China",https://ror.org/05qvskn85,Xinxiang University,China,Chongqing
"Institute of Public Health, University of Cambridge, Cambridge, CB2 OSR, UK",https://ror.org/013meh722,University of Cambridge,United Kingdom,England
"Department of Pharmacy, The First Affiliated Hospital of Xi'an Jiaotong University, Xi'an, Shaanxi 710061, P.R. China",https://ror.org/02tbvhh96,First Affiliated Hospital of Xi'an Jiaotong University,China,Shaanxi
"Institute of Physical Education, Shandong University of Finance, Jinan, China",https://ror.org/01zh80k81,Hungarian University of Sports Science,Hungary,Budapest
"Institute of Chemistry, Physical Chemistry, Martin Luther University Halle-Wittenberg, Halle",https://ror.org/05gqaka33,Martin Luther University Halle-Wittenberg,Germany,Saxony-Anhalt
"Radiation Biology Section, Biomedical Physics Department, KFSHRC, MBC-03, P.O. Box 3354, Riyadh 11211, Saudi Arabia",https://ror.org/03nqwhd11,Saudi Arabia Basic Industries (Saudi Arabia),Saudi Arabia,Riyadh Region
"Department of Operating Theatre, The Second Affiliated Hospital of Mudanjiang Medical University, Mudanjiang, China",https://ror.org/00mc5wj35,Mudanjiang Medical University,China,Heilongjiang
"Department of Electronics and Instrumentation Engineering, B. S. Abdur Rahman Crescent Institute of Science and Technology, Chennai, India",https://ror.org/01fqhas03,B.S. Abdur Rahman Crescent Institute of Science & Technology,India,Tamil Nadu
"Critical Care Medicine, Affiliated Hangzhou First People’s Hospital, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China",https://ror.org/05h86nk22,Zhejiang Medicine (China),China,Zhejiang
"Department of Economics, University of Central Florida, Orlando, FL 32816",https://ror.org/036nfer12,University of Central Florida,United States,Florida
"School of Metallurgy and Energy, North China University of Science and Technology, Tangshan 063210, China",https://ror.org/04z4wmb81,North China University of Science and Technology,China,Hebei
"School of Art, Guangdong University of Foreign Studies, Xiaoguwei, Panyu District, Guangzhou Higher Education Mega Center, Guangzhou, 510006, Guangdong Province, China",https://ror.org/00fhc9y79,Guangdong University of Foreign Studies,China,Guangdong
"Tool Structure Manufacturing, Xi’an KunLun Industry (Group) Company with Limited Liability, Xingfu North Street, Xin Cheng District, Xi’an City, China",https://ror.org/04ceqst84,China XD Group (China),China,Shaanxi
"Key Laboratory of Study and Discover of Small Targeted Molecules of Hunan Province, Changsha, 410013, China",https://ror.org/00swtqp09,Key Laboratory of Guangdong Province,China,Guangdong
"Department of Anatomy, Cell Biology, Physiology and Biophysics, State University of Campinas (UNICAMP), Campinas, Sao Paulo, Brazil",https://ror.org/04wffgt70,Universidade Estadual de Campinas (UNICAMP),Brazil,São Paulo
"Guangzhou Shirui Electronics Co., Ltd, Guangzhou 510663, China",https://ror.org/05a5cgn70,Xiaopeng Motors (China),China,Guangdong
"Ist Dept of Pediatrics, Budapest, Hungary",https://ror.org/03j2grq76,"L'Harmattan Publishing House, Budapest (Hungary)",Hungary,Budapest
"Hohai University, College of Computer and Information, Nanjing 211100, Jiangsu, China",https://ror.org/01wd4xt90,Hohai University,China,Jiangsu
"Laboratory of Toxicology Applied to the Environment, Goiano Federal Institute, Urutaí, GO, Brazil",https://ror.org/0036c6m19,Instituto Federal Goiano,Brazil,Goiás
"Center of Reproductive Medicine, Affiliated Hospital of Youjiang Medical College for Nationalities, Zhongshan Second Road 18th, Baise, 533000, Guangxi, China",https://ror.org/0358v9d31,Affiliated Hospital of Youjiang Medical University for Nationalities,China,Guangxi
"Hebrew University, Jerusalem",https://ror.org/03qxff017,Hebrew University of Jerusalem,Israel,Jerusalem
"Department of Clinical Laboratory Sciences, College of Applied Medical Sciences-Al-qurayyat, Jouf University, Sakaka, Saudi Arabia",https://ror.org/02zsyt821,Jouf University,Saudi Arabia,Al Jawf Region
"Harbord Village Chiropractic, Freshwater, NSW 2096, Australia",https://ror.org/00jv35z76,Freshwater Future,United States,Michigan
"Center for Nanoscale Materials, Argonne National Laboratory, Lemont, Illinois 60439, United States",https://ror.org/045ybte48,Center for Nanoscale Materials,United States,Illinois
"Department of Civil Engineering, College of Engineering, King Saud University, Riyadh 12372, Saudi Arabia",https://ror.org/02f81g417,King Saud University,Saudi Arabia,Riyadh Region
"Stockholm Environment Institute—United States Center, 910 E 23rd Avenue, Eugene, OR 97405-3075, USA",https://ror.org/037vpg713,Stockholm Environment Institute,Colombia,Bogota D.C.
"Institut Lumiere Matiere, Universite Claude Bernard Lyon1-CNRS, Universitede Lyon, 69007 Lyon, France",https://ror.org/029brtt94,Université Claude Bernard Lyon 1,France,Auvergne-Rhône-Alpes
"Department of Physics, College of Science Al-Zulfi, Majmaah University, Al-Majmaah 11952, Saudi Arabia",https://ror.org/01mcrnj60,Majmaah University,Saudi Arabia,Riyadh Region
"aKey Laboratory for Biotechnology on Medicinal Plants of Jiangsu Province, School of Life Science, Jiangsu Normal University, Xuzhou, China",https://ror.org/051hvcm98,Jiangsu Normal University,China,Jiangsu
"Physical Education Department, Shijiazhuang Information Engineering Vocational College, Shijiazhuang 05000, Hebei, China",https://ror.org/028rmam09,Shijiazhuang University,China,Hebei
"Department of Information and Communication Technology, Manipal Institute of Technology, Manipal Academy of Higher Education, Manipal 576104, India",https://ror.org/02xzytt36,Manipal Academy of Higher Education,India,Karnataka
"Department of Stomatology, The First People’s Hospital of Changzhou, Jiangsu 213000, China",https://ror.org/01gaj0s81,The First People's Hospital of Changzhou,China,Jiangsu
"Guangzhou Sport University, Guangzhou 510500, China",https://ror.org/046r6pk12,Guangzhou Sport University,China,Guangdong
"Amity University, Noida, Uttar, Pradesh, India",https://ror.org/03h56sg55,Dr. A.P.J. Abdul Kalam Technical University,India,Uttar Pradesh
"Department of Pharmacy, The First Affiliated Hospital of Wenzhou Medical University, Wenzhou, Zhejiang 325000, P.R. China",https://ror.org/03cyvdv85,First Affiliated Hospital of Wenzhou Medical University,China,Zhejiang
"Department of Nuclear Medicine, Tumor Hospital Affiliated with Guangxi Medical University, Nanning, Guangxi, China",https://ror.org/051mn8706,Tumor Hospital of Guangxi Medical University,China,Guangxi
"Department of Cardiothoracic Surgery, Chongqing Emergency Medical Center, Chongqing University Central Hospital, Chongqing, China",https://ror.org/03xhwyc44,Chongqing Emergency Medical Center,China,Chongqing
"School of Optometry and Vision Sciences, Cardiff University, Cardiff CF10 3NB, United Kingdom",https://ror.org/03kk7td41,Cardiff University,United Kingdom,Wales
"Department of Medicine, Mater Dei Hospital, L-Imsida, Malta",https://ror.org/05ybvz010,Mater Dei Hospital,Brazil,Minas Gerais
"Faculty of Architecture and Urban Planning, Chongqing University, Chongqing, China",https://ror.org/023rhb549,Chongqing University,China,Chongqing
"Department of Psychology, University of British Columbia, Canada",https://ror.org/03rmrcq20,University of British Columbia,Canada,British Columbia
"Department of Neurology, Affiliated Hospital of Hebei University of Engineering, Handan, 056002 Hebei, China",https://ror.org/049vsq398,Affiliated Hospital of Hebei University,China,Hebei
"Department of Pain, Huaihe Hospital of Henan University, Kaifeng 475000, China",https://ror.org/002mm7c07,Henan University Huaihe Hospital and Huaihe Clinical Institute,China,Henan
"Department of Thoracic Surgery, Affiliated Hospital of Inner Mongolia University for the Nationalities, Tongliao, 028000, China",https://ror.org/04cwap208,Inner Mongolia University for Nationalities,China,Inner Mongolia
"School of Pharmaceutical Sciences, Jilin University, Changchun 130012, PR China",https://ror.org/007e7b187,Changchun Discovery Sciences (China),China,Jilin
"Shanxi Institute of Socialism, Taiyuan, 030000, Shanxi, China",https://ror.org/021b6hf74,Shanxi Taiyuan Jinkang Rheumatism Hospital,China,Shanxi
"Department of Orthopaedics, Ningbo No. 2 Hospital, Ningbo, China",https://ror.org/01apc5d07,Ningbo No. 2 Hospital,China,Zhejiang
"Institut National de la Sante et de la Recherche Medicale, U567, 75014 Paris, France",https://ror.org/02vjkv261,Inserm,France,Île-de-France
"Division of Hepatobiliary and Pancreatic Surgery, Department of Surgery, First Affiliated Hospital, Zhejiang University School of Medicine, HangZhou, China",https://ror.org/043sbvg03,Eastern Hepatobiliary Surgery Hospital,China,Shanghai
"Infectious Disease Department, Huzhou Central Hospital, Affiliated Central Hospital Huzhou University, Huzhou, China",https://ror.org/01czx1v82,Huzhou Central Hospital,China,Zhejiang
"School of Business Administration, Graduate University of the Chinese Academy of Sciences (GUCAS) Bei Jing, China",https://ror.org/05qbk4x57,University of Chinese Academy of Sciences,China,Beijing
"School of Physical Education (Main Campus), Zhengzhou University, Zhengzhou, 450001, Henan, China",https://ror.org/04ypx8c21,Zhengzhou University,China,Henan
"First Department of General Surgery, Shengjing Hospital of China Medical University, Shenyang, Liaoning, People’s Republic of China",https://ror.org/04wjghj95,First Hospital of China Medical University,China,Liaoning
"Department of Psychiatry, Leazes Wing, The Royal Victoria Infirmary, Newcastle upon Tyne, UK",https://ror.org/02w91w637,Newcastle upon Tyne Hospital,United Kingdom,England
"Electronics and Communication Engineering Department, UCRD, Chandigarh University, Mohali, India",https://ror.org/05t4pvx35,Chandigarh University,India,Punjab
"Department of Applied Chemistry, Indian Institute of Technology (Indian School of Mines), Dhanbad, Jharkhand 826 004, India",https://ror.org/013v3cc28,Indian Institute of Technology Dhanbad,India,Jharkhand
"General Surgery, Guthrie Robert Packer Hospital, Sayre, USA",https://ror.org/0068v6128,Guthrie Robert Packer Hospital,United States,Pennsylvania
"The Department of Exercise and Health, Handan Polytechnic College, Handan 056001, China",https://ror.org/00vna7491,Handan Polytechnic College,China,Hebei
"Faculty of Agriculture, University of Jordan, Amman 11942, Jordan",https://ror.org/05k89ew48,University of Jordan,Jordan,Amman
"School of Environmental Science and Engineering, Guangdong University of Technology, Guangzhou",https://ror.org/00y7mag53,Southern Marine Science and Engineering Guangdong Laboratory (Guangzhou),China,Guangdong
"Department Industrial Chemistry, ENSTIB-LERMAB, University of Lorraine, Epinal, France",https://ror.org/01sp9jb48,Laboratoire d'Etude et de Recherche sur le Matériau Bois,France,Grand Est
"Key Laboratory of Colleges and Universities in Hunan Province for Cytobiology and Molecular Biotechnology, Hunan University of Chinese Medicine, Changsha, China",https://ror.org/05qfq0x09,Hunan University of Traditional Chinese Medicine,China,Hunan
"O. M. Beketov National University of Urban Economy in Kharkiv, 17, Marshala Bazhanova st., Kharkiv 1002, Ukraine",https://ror.org/05ws31q32,O.M. Beketov National University of Urban Economy in Kharkiv,Ukraine,Kharkivs’ka Oblast’
"Centre for Biotechnology, Muthayammal College of Arts and Science, Rasipuram, Namakkal 637408, Tamil Nadu, India",https://ror.org/058yzcs11,Tamil Nadu Forest Plantation (India),India,Tamil Nadu
"Second Clinical Medical College, Lanzhou University, Lanzhou, Gansu Province, China",https://ror.org/02erhaz63,Lanzhou University Second Hospital,China,Gansu
